ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
GPC,131,-0.0943415049602481,0.0686023293098558,0.004324617382234693,4.5464060215170985,4.117491235286842,2.4839924171217955,2.249648834180681,0.5212070407090063,0.47203558409264135,0.06476148468067712,0.05865178875244199
GS,115,0.08424725027390309,0.07160046228070989,0.007413347586762967,5.719110543638829,5.2372912063247705,3.267139227604625,2.9918917314169318,0.7619296298563146,0.6977391536387073,0.09978106988991853,0.09137478912230475
GWW,131,-0.04025264114099245,0.09440637037024815,0.00769441271227101,5.616940583436251,5.390843889820915,3.1748946858227796,3.0470967893739114,0.6889068538452187,0.6611765334778169,0.06437339719152901,0.06178219793535182
HAL,131,0.09454040148162207,0.05868318007639372,0.00738272379472795,4.7547299061007235,4.305215831841286,2.914023339175373,2.638530402762916,0.7776295379279653,0.7041121292082873,0.10273622125329382,0.09302349764930268
HAS,131,-0.017533090161792757,0.06930565897868808,0.0063295796809331615,5.193622387265656,5.102562137683423,2.997991484843836,2.945427429835782,0.6921772153707989,0.6800412098457641,0.07482636441121343,0.07351442701751247
HBAN,131,-0.05287808082219419,-0.058302576575015676,-0.004531114973291785,3.5142223885803276,3.328397053089813,1.9499954505053536,1.8468834334706206,0.3986926115530628,0.37761051141614826,0.03575806759722376,0.033867249608772285
HD,131,0.022903406662951507,0.05603468283947092,0.004983583567376615,4.973543150639945,4.859632069305102,2.8188277038575986,2.7542669466433543,0.6345815299823119,0.620047451140329,0.066263942263759,0.06474627224700177
HIG,131,0.0769362797779934,0.034160418318067313,0.005068902943358752,3.9600407820546573,3.655369976514236,2.334067380385065,2.154492919387071,0.6916836395353456,0.6384680735261935,0.24912423795076888,0.22995754588030912
HON,131,-0.03397025873922643,0.045732076749149836,0.0048235266312110624,5.139744298100595,4.965145854440654,2.85623150854133,2.75920458517705,0.6355914693946294,0.6140002627268487,0.0953678158121946,0.09212814643365946
HPQ,131,-0.0255745137508407,0.06875430155791826,0.007619364631632746,5.120678199850368,4.989719344814665,2.985115358804382,2.9087724850127934,0.7431310634543327,0.7241258478533429,0.0992648187721446,0.09672616929948168
HSY,131,-0.18156611184550897,0.052998345360988755,0.003600741221993526,4.755421846643663,3.8919983917633827,2.645717146331866,2.1653445710293937,0.571164294310967,0.4674602141679408,0.06373483368975058,0.052162747747582415
HUM,131,0.09941503018314796,0.10741961141301722,0.014626848896755522,4.952597147641789,4.460234552724008,3.1131217570591523,2.803630663617302,0.9167601417279295,0.8256204045673403,0.15529840387567212,0.13985940836697747
IBM,131,-0.08366580327380718,0.08970885038566616,0.008105731553451255,5.4120596751405445,4.959255355054132,3.0508369174528647,2.795586196096785,0.6853330713643466,0.6279941294385432,0.07962952708021438,0.07296725873273487
IFF,131,0.12579428654204813,0.016210304088742092,0.0011307347363237218,4.901284273672781,4.2847307153263525,2.637384859522922,2.3056169127824364,0.4779211118987378,0.4178013666040537,0.032499327862530625,0.028411098100967477
INTC,131,-0.0850816656646829,0.045980545198843294,0.005705325940848203,4.603158207623539,4.2115138400008725,2.7948775973778863,2.557084756064069,0.7369006711751701,0.6742039346421639,0.0929385272152811,0.08503116251538252
INTU,131,-0.08498241943629942,0.1364460721961773,0.019925250850396117,5.351822422980959,4.897011605082599,3.313872730227904,3.032251807909162,1.0239613801529461,0.9369426646582165,0.27127833441982024,0.2482244452201744
IP,131,-0.1167943159878888,-0.06036672205440391,-0.00550592514316665,3.4257080332125045,3.025604806699234,1.9499550700963415,1.7222114014773235,0.459524777193074,0.4058548951613219,0.05864613147235104,0.051796596661702
IR,131,-0.017311877059283696,0.04846295203603778,0.005013940490811331,4.983561644942617,4.897286838428009,2.8782452995767445,2.8284174708040104,0.6672076904928647,0.6556570729820436,0.07887089415373724,0.07750549093059196
ITW,131,0.002067444358181598,0.06768229490715874,0.004948982399636405,5.32272294963321,5.311718516100827,2.9282473883221263,2.9221933997797795,0.5742205227238651,0.5730333537438076,0.046474295681575954,0.046378212661168615
JBL,131,-0.07030758058687517,0.07330365558932173,0.012577829600887576,4.121394879072715,3.831629576481975,2.691387618328872,2.502162666462697,0.9000471075210507,0.8367669729770305,0.1916559955554874,0.17818112620301219
JCI,131,-0.05948252948413566,0.0314824769246824,0.003620268813249402,4.915511365591741,4.623124315858327,2.824437940383273,2.6564332273183138,0.6568372083716061,0.6177668697583647,0.07285905540858201,0.06852521449705476
JNJ,131,-0.0771411340471448,0.11169472005701235,0.006405035261244953,5.735919211935093,5.293443899123615,3.0687518644921767,2.83202486555596,0.5556820911762183,0.5128161444931958,0.03849608773767003,0.035526455873207775
JPM,131,-0.10393006009633184,0.0498958633079557,0.005248733133268228,4.772281176806094,4.276297707304043,2.7785701724816816,2.4897932074737854,0.6708009996956971,0.6010846114846438,0.0816188178113609,0.0731361691712346
KEY,131,0.06290239417916636,-0.0513267140298582,-0.0044043772627624335,3.8184999606441083,3.5783071709465415,2.1186569494667453,1.985388354900958,0.42931424081934316,0.4023093472165953,0.03935701837999762,0.036881367696142316
KLAC,131,-0.0003521714995328385,0.08472275686002274,0.01336270703429134,4.119931247915519,4.118480325549968,2.694510272568426,2.693561342845229,0.9060692430224178,0.905750151258422,0.18392720263365306,0.1838624287148967
KMB,131,-0.003027617153473966,0.04450957236811969,0.0027937332750932837,4.62285580312878,4.608859565601191,2.389607431167514,2.382372614718842,0.452965502900419,0.4515940967739057,0.04482866834540147,0.04469294430015154
KO,131,0.018166851627123674,-0.0055187196736834615,-0.00037577203340654074,4.637363397418829,4.553117104636867,2.4436169837764523,2.399224156598666,0.44858526909127683,0.44043588706558223,0.03244320122512047,0.031853810402154785
KR,131,0.01048763688249709,0.06840223655141817,0.005005846224613586,5.529270140331062,5.471281162874035,3.0494699512757433,3.017488217742677,0.6025791362390638,0.5962595050652197,0.04500013299743893,0.044528187942897715
LLY,131,-0.1676778418215709,-0.0024734965468793863,-0.000212024607179074,3.8790156024610005,3.2285906378481393,2.2316481084917332,1.8574501699546486,0.540401299700095,0.44978797604881116,0.06931698453292079,0.05769406216486142
LMT,131,0.11580029587227833,0.08902249204010397,0.007406842780135389,5.568149511557595,4.923356150658144,3.1864180070658783,2.817429859074894,0.6923710694104225,0.6121942947192898,0.06099086316203362,0.05392810316236449
LOW,131,0.00894719088832814,0.14478529429011622,0.013820140007339853,5.7082553957900135,5.6571825451245505,3.4126694208324073,3.3821356160854594,0.8647173122277743,0.8569805213708303,0.10209403003403585,0.10118057525876262
LUV,131,0.11263299980962663,0.05475306127527928,0.004893226775278597,4.687218710599324,4.159283206460712,2.772014570239885,2.459794253677774,0.6643724090134252,0.589542151595495,0.07221172125984893,0.06407829847293556
MAR,131,0.042142739337838804,0.06378733559901927,0.0052709341175065354,5.232629251099855,5.012111920519203,2.960111509099729,2.8353643013608023,0.6299932346078883,0.603443593937206,0.05565848047008907,0.05331287963569791
MAS,131,-0.013457103568585455,-0.006366539506265973,-0.0005919960617202558,4.59003368005385,4.52826512143807,2.5588255891949387,2.524391208227196,0.5409837046140524,0.5337036308721441,0.05635660839103935,0.05559821167514692
MCD,131,0.129220518027308,0.14108819234682002,0.010106115559679402,7.548857303269096,6.5733900520264354,4.0130202580831424,3.4944557014795574,0.7037314548209456,0.6127949116768718,0.043822227223896365,0.038159496320914074
MCHP,131,-0.13739359847893945,0.12603125028554737,0.01806593171398619,4.854206042904061,4.187269206911259,3.0905554391284302,2.6659329060479164,0.9840325569097523,0.8488327828954897,0.20840076185813056,0.1797678312606895
MCK,131,0.08588311039864609,0.044237563717383806,0.004591302248563454,4.736617007742631,4.329821606350566,2.7837879580855427,2.5447075895548608,0.6831871038244242,0.6245128703637399,0.08053826545726085,0.07362138871367946
MDT,131,-2.28532959790836e-05,0.06059097206446379,0.0041876603277672085,5.287272499673454,5.287151668070098,2.8829083839085485,2.8828424999499704,0.5537614996612713,0.5537488443858177,0.04507585749857967,0.04507482736666674
MET,104,0.09292529695668039,0.1374667320678991,0.010658878780949883,6.885701511250992,6.24584565356293,3.818839058187701,3.4639723046758393,0.8246279843612082,0.7479991840356541,0.08791637328035441,0.07974671818592312
MKC,115,0.004280213971535771,0.1557247381540502,0.008699234935181288,7.462104546494781,7.430165142357813,3.968940302746277,3.951952389010271,0.7008792420134963,0.6978793288894707,0.046313599153407645,0.04611536703923912
MMM,131,-0.11078014962677458,0.07885599890906418,0.004991628671865383,5.518060861133145,4.906769253287167,2.9168720758699873,2.5937405508629494,0.5360075814950994,0.4766285814159867,0.04598470597589297,0.04089051336734031
MO,131,0.0916762124505143,0.09805703564570598,0.008387579863202316,5.949000812469586,5.403618950117342,3.287861305258915,2.9864426337301735,0.7063486268784164,0.6415932600965817,0.07927634534628936,0.0720085902680226
MRK,131,-0.10600826145110745,-0.00995201524338651,-0.0008608028522731785,4.03332966366048,3.605763398156652,2.337612486752755,2.0898062510856956,0.5408146052117303,0.48348378914586776,0.05391308152526609,0.04819784948330081
MSFT,131,-0.22946592739062754,0.06360458051651999,0.006914570163834638,4.57822198227778,3.527676029314252,2.715669516188449,2.0925158921698097,0.7134453725651582,0.5497339685069423,0.11142680652139306,0.08585815102678557
MTB,131,-0.05775185239299109,0.06040698624689034,0.004338953036074737,5.007765825184615,4.718558072429888,2.696585839956187,2.5408530125620077,0.5391539304307954,0.5080167922234551,0.056039750198757586,0.05280335081713885
MU,131,0.002095317255195704,0.014756200809048266,0.0026834421747832654,3.2475403915197947,3.240735764100498,2.1608544061651984,2.156326730641995,0.7793609962052943,0.7777279876619189,0.19399112345645222,0.19358465050811913
NEM,131,-0.16877890340604662,0.08395758916803231,0.011114281832918188,4.3482401550651,3.6143489499470745,2.773076116130222,2.3050393701882643,0.8537837817791532,0.7096830913446003,0.1807907281600663,0.15027706731522963
NI,131,-0.06879377905923367,-0.025361969738881582,-0.001875768762743085,4.218238700397584,3.9280501192233235,2.2317590739999775,2.0782279333497833,0.4416514952453197,0.411268619860233,0.042927165086885294,0.039974043176258856
