ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
CMS,131,0.1337503970091998,-0.014014590092556733,-0.0015951068832843914,3.969051891603293,3.438189625351237,2.2672679302965038,1.9640199444931197,0.5547200796313171,0.4805260487516535,0.08469635705159141,0.07336818567070813
KO,131,0.025547603764864004,0.019041984325669795,0.0012952244252435116,4.918633543577714,4.792974242741822,2.604442489109272,2.537905224369132,0.48093825294981773,0.46865143302808987,0.0347900474677642,0.03390124512009695
CTSH,126,-0.10685171483168883,0.24617380214718643,0.04493410093719775,6.322609798655755,5.647028099457748,4.230955284882919,3.7788704573169825,1.5272507716542005,1.3640614077249291,0.3966316932833194,0.35425091669940023
COHR,131,-0.03204107423399681,0.14517141810881087,0.019877393216286756,5.033247876448333,4.871977207600945,3.235779994203813,3.132102127204647,1.0203492693492664,0.9876561826654421,0.18895499497058477,0.18290067394984777
CL,131,-0.2583034906084498,0.11911545304960895,0.008827303392770595,5.758179930127255,4.270821954623866,3.1760177272227272,2.3556412620467815,0.6671054574270057,0.4947897891696635,0.07263168982948229,0.05387067081773677
CMCSA,131,-0.1232123507496908,0.08753923428908518,0.007381104010131015,4.829914513267242,4.234809392167536,2.8553694322690286,2.5035526522603515,0.6851139919262341,0.6006994864494981,0.07304670547201658,0.06404644917628911
FIX,131,-0.09418373995243363,0.0493033484598263,0.007853501415235843,3.9966079793807787,3.620192492758958,2.5559081363765537,2.315183149117755,0.8179194675417343,0.7408847531087506,0.21690836155954776,0.19647912084091484
COP,131,-0.022201748234979553,0.15159906975482923,0.01166051591735428,6.981211779224693,6.826216672927273,3.822904941064981,3.738029768037197,0.7721320221278759,0.7549893413684271,0.06912157273304789,0.06758695297762293
ED,131,0.042874536351476616,0.1035054623003764,0.0053188574211608,5.837140990447434,5.586876276863801,3.023664788508602,2.8940265626190103,0.5150419818027215,0.4929597956313842,0.035302874024053174,0.03378927966839731
STZ,131,-0.028425784477533453,0.12074609455534374,0.010662888549579634,5.64986048621198,5.489258769702786,3.242299870908829,3.15013495356684,0.7741072112675271,0.752102606517532,0.08756066939554798,0.08507168867860157
